index,text,label,weight
4,What's the difference between a black man and a pizza? A pizza,0.9,0.666666666666667
4,What's the difference between a black man and a pizza? A pizza can,0.9,0.722222222222222
4,What's the difference between a black man and a pizza? A pizza can feed,1,0.777777777777778
4,What's the difference between a black man and a pizza? A pizza can feed a,1,0.833333333333333
4,What's the difference between a black man and a pizza? A pizza can feed a family,1,0.888888888888889
4,What's the difference between a black man and a pizza? A pizza can feed a family of,1,0.944444444444444
4,What's the difference between a black man and a pizza? A pizza can feed a family of four,1,1
5,why,0,0.05
5,why do,0,0.1
5,why do black,0.4,0.15
5,why do black people,0.5,0.2
5,why do black people like,0.5,0.25
5,why do black people like the,0.5,0.3
5,why do black people like the pokemon,0.6,0.35
5,why do black people like the pokemon anime,0.6,0.4
5,why do black people like the pokemon anime ?,0.6,0.45
5,why do black people like the pokemon anime ? because,0.7,0.5
5,why do black people like the pokemon anime ? because they,0.7,0.55
5,why do black people like the pokemon anime ? because they can,0.7,0.6
5,why do black people like the pokemon anime ? because they can relate,0.8,0.65
5,why do black people like the pokemon anime ? because they can relate to,0.8,0.7
5,why do black people like the pokemon anime ? because they can relate to the,0.8,0.75
5,why do black people like the pokemon anime ? because they can relate to the main,0.8,0.8
5,why do black people like the pokemon anime ? because they can relate to the main character,0.8,0.85
5,why do black people like the pokemon anime ? because they can relate to the main character 's,0.8,0.9
5,why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness,1,0.95
5,why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .,1,1
6,"Wow,",0,0.0454545454545455
6,"Wow, look",0,0.0909090909090909
6,"Wow, look at",0,0.136363636363636
6,"Wow, look at all",0,0.181818181818182
6,"Wow, look at all these",0,0.227272727272727
6,"Wow, look at all these black",0.4,0.272727272727273
6,"Wow, look at all these black kids.",0.6,0.318181818181818
6,"Wow, look at all these black kids. Hey,",0.6,0.363636363636364
6,"Wow, look at all these black kids. Hey, I",0.6,0.409090909090909
6,"Wow, look at all these black kids. Hey, I bet",0.7,0.454545454545455
6,"Wow, look at all these black kids. Hey, I bet they",0.7,0.5
6,"Wow, look at all these black kids. Hey, I bet they all",0.7,0.545454545454545
6,"Wow, look at all these black kids. Hey, I bet they all have",0.7,0.590909090909091
6,"Wow, look at all these black kids. Hey, I bet they all have the",0.7,0.636363636363636
6,"Wow, look at all these black kids. Hey, I bet they all have the same",0.7,0.681818181818182
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad.",0.8,0.727272727272727
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All",0.8,0.772727272727273
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black",1,0.818181818181818
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people",1,0.863636363636364
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people are",1,0.909090909090909
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people are totally",1,0.954545454545455
6,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people are totally related.",1,1
7,Girls,0.1,0.0588235294117647
7,Girls I,0.1,0.117647058823529
7,Girls I have,0.1,0.176470588235294
7,Girls I have dated,0.1,0.235294117647059
7,Girls I have dated can,0.1,0.294117647058824
7,Girls I have dated can never,0.3,0.352941176470588
7,Girls I have dated can never estimate,0.3,0.411764705882353
7,Girls I have dated can never estimate measurements.,0.4,0.470588235294118
7,Girls I have dated can never estimate measurements. Just,0.4,0.529411764705882
7,Girls I have dated can never estimate measurements. Just make,0.4,0.588235294117647
7,Girls I have dated can never estimate measurements. Just make sure,0.4,0.647058823529412
7,Girls I have dated can never estimate measurements. Just make sure you,0.4,0.705882352941177
7,Girls I have dated can never estimate measurements. Just make sure you never,0.4,0.764705882352941
7,Girls I have dated can never estimate measurements. Just make sure you never date,0.6,0.823529411764706
7,Girls I have dated can never estimate measurements. Just make sure you never date a,0.6,0.882352941176471
7,Girls I have dated can never estimate measurements. Just make sure you never date a female,0.9,0.941176470588235
7,Girls I have dated can never estimate measurements. Just make sure you never date a female carpenter.,1,1
8,what,0,0.0526315789473684
8,what phrase,0,0.105263157894737
8,what phrase do,0,0.157894736842105
8,what phrase do black,0.4,0.210526315789474
8,what phrase do black men,0.6,0.263157894736842
8,what phrase do black men always,0.7,0.315789473684211
8,what phrase do black men always love,0.8,0.368421052631579
8,what phrase do black men always love to,0.8,0.421052631578947
8,what phrase do black men always love to hear,0.8,0.473684210526316
8,what phrase do black men always love to hear ?,0.8,0.526315789473684
8,"what phrase do black men always love to hear ? """,0.8,0.578947368421053
8,"what phrase do black men always love to hear ? "" you",0.8,0.631578947368421
8,"what phrase do black men always love to hear ? "" you are",0.8,0.68421052631579
8,"what phrase do black men always love to hear ? "" you are not",0.8,0.736842105263158
8,"what phrase do black men always love to hear ? "" you are not <allcaps>",0.8,0.789473684210526
8,"what phrase do black men always love to hear ? "" you are not <allcaps> the",0.8,0.842105263157895
8,"what phrase do black men always love to hear ? "" you are not <allcaps> the father",1,0.894736842105263
8,"what phrase do black men always love to hear ? "" you are not <allcaps> the father !",1,0.947368421052632
8,"what phrase do black men always love to hear ? "" you are not <allcaps> the father ! """,1,1
9,how,0,0.0555555555555556
9,how many,0,0.111111111111111
9,how many feminists,0.5,0.166666666666667
9,how many feminists does,0.5,0.222222222222222
9,how many feminists does it,0.6,0.277777777777778
9,how many feminists does it take,0.7,0.333333333333333
9,how many feminists does it take to,0.7,0.388888888888889
9,how many feminists does it take to change,0.8,0.444444444444444
9,how many feminists does it take to change a,0.8,0.5
9,how many feminists does it take to change a light,0.9,0.555555555555556
9,how many feminists does it take to change a light bulb,0.9,0.611111111111111
9,how many feminists does it take to change a light bulb ?,0.9,0.666666666666667
9,how many feminists does it take to change a light bulb ? feminists,0.9,0.722222222222222
9,how many feminists does it take to change a light bulb ? feminists ca,1,0.777777777777778
9,how many feminists does it take to change a light bulb ? feminists ca n't,1,0.833333333333333
9,how many feminists does it take to change a light bulb ? feminists ca n't change,1,0.888888888888889
9,how many feminists does it take to change a light bulb ? feminists ca n't change anything,1,0.944444444444444
9,how many feminists does it take to change a light bulb ? feminists ca n't change anything .,1,1
10,How,0,0.0833333333333333
10,How do,0,0.166666666666667
10,How do you,0,0.25
10,How do you make,0,0.333333333333333
10,How do you make a,0,0.416666666666667
10,How do you make a baby,0,0.5
10,How do you make a baby explode,0.4,0.583333333333333
10,How do you make a baby explode You,0.4,0.666666666666667
10,How do you make a baby explode You convert,0.6,0.75
10,How do you make a baby explode You convert it,0.6,0.833333333333333
10,How do you make a baby explode You convert it to,0.6,0.916666666666667
10,How do you make a baby explode You convert it to islam,1,1
11,How,0,0.0625
11,How come,0,0.125
11,How come there,0,0.1875
11,How come there aren't,0,0.25
11,How come there aren't any,0,0.3125
11,How come there aren't any Mexicans,0.6,0.375
11,How come there aren't any Mexicans in,0.6,0.4375
11,How come there aren't any Mexicans in Star,0.6,0.5
11,How come there aren't any Mexicans in Star Trek?,0.7,0.5625
11,How come there aren't any Mexicans in Star Trek? They,0.7,0.625
11,How come there aren't any Mexicans in Star Trek? They don't,0.8,0.6875
11,How come there aren't any Mexicans in Star Trek? They don't work,1,0.75
11,How come there aren't any Mexicans in Star Trek? They don't work in,1,0.8125
11,How come there aren't any Mexicans in Star Trek? They don't work in the,1,0.875
11,How come there aren't any Mexicans in Star Trek? They don't work in the future,1,0.9375
11,How come there aren't any Mexicans in Star Trek? They don't work in the future either.,1,1
12,Where,0,0.0909090909090909
12,Where do,0,0.181818181818182
12,Where do people,0,0.272727272727273
12,Where do people in,0,0.363636363636364
12,Where do people in China,0.2,0.454545454545455
12,Where do people in China buy,0.2,0.545454545454545
12,Where do people in China buy their,0.2,0.636363636363636
12,Where do people in China buy their groceries?,0.2,0.727272727272727
12,Where do people in China buy their groceries? Pets,0.7,0.818181818181818
12,Where do people in China buy their groceries? Pets at,0.9,0.909090909090909
12,Where do people in China buy their groceries? Pets at Home.,1,1
12,Where,0,0.0909090909090909
12,Where are,0,0.181818181818182
12,Where are Jews,0.6,0.272727272727273
12,Where are Jews most,0.6,0.363636363636364
12,Where are Jews most found?,0.7,0.454545454545455
12,Where are Jews most found? In,0.7,0.545454545454545
12,Where are Jews most found? In the,0.7,0.636363636363636
12,Where are Jews most found? In the atmosphere.,1,0.727272727272727
13,I'm,0,0.0344827586206897
13,I'm not,0,0.0689655172413793
13,I'm not going,0,0.103448275862069
13,I'm not going to,0,0.137931034482759
13,I'm not going to screen,0,0.172413793103448
13,I'm not going to screen you,0,0.206896551724138
13,I'm not going to screen you for,0,0.241379310344828
13,I'm not going to screen you for STDs,0.2,0.275862068965517
13,I'm not going to screen you for STDs because,0.2,0.310344827586207
13,I'm not going to screen you for STDs because you,0.2,0.344827586206897
13,I'm not going to screen you for STDs because you aren't,0.2,0.379310344827586
13,I'm not going to screen you for STDs because you aren't really,0.2,0.413793103448276
13,I'm not going to screen you for STDs because you aren't really at,0.2,0.448275862068966
13,I'm not going to screen you for STDs because you aren't really at risk,0.2,0.482758620689655
13,I'm not going to screen you for STDs because you aren't really at risk as,0.2,0.517241379310345
13,I'm not going to screen you for STDs because you aren't really at risk as a,0.4,0.551724137931035
13,I'm not going to screen you for STDs because you aren't really at risk as a lesbian.,0.6,0.586206896551724
13,I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But,0.6,0.620689655172414
13,I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then,0.6,0.655172413793103
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again,",0.7,0.689655172413793
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I",0.7,0.724137931034483
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't",0.7,0.758620689655172
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really",0.7,0.793103448275862
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know",0.7,0.827586206896552
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how",0.7,0.862068965517241
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how you",0.7,0.896551724137931
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how you people",1,0.931034482758621
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how you people have",1,0.96551724137931
13,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how you people have sex.",1,1
14,i,0,0.0769230769230769
14,i like,0,0.153846153846154
14,i like my,0,0.230769230769231
14,i like my lakes,0,0.307692307692308
14,i like my lakes like,0.3,0.384615384615385
14,i like my lakes like i,0.4,0.461538461538462
14,i like my lakes like i like,0.5,0.538461538461538
14,i like my lakes like i like my,0.6,0.615384615384615
14,i like my lakes like i like my white,0.7,0.692307692307692
14,i like my lakes like i like my white men,0.9,0.769230769230769
14,i like my lakes like i like my white men .,0.9,0.846153846153846
14,i like my lakes like i like my white men . superior,1,0.923076923076923
14,i like my lakes like i like my white men . superior .,1,1
15,i,0,0.05
15,i knew,0,0.1
15,i knew a,0,0.15
15,i knew a guy,0,0.2
15,i knew a guy who,0,0.25
15,i knew a guy who died,0.2,0.3
15,i knew a guy who died in,0.2,0.35
15,i knew a guy who died in a,0.2,0.4
15,i knew a guy who died in a terrorist,0.3,0.45
15,i knew a guy who died in a terrorist attack,0.3,0.5
15,i knew a guy who died in a terrorist attack .,0.3,0.55
15,i knew a guy who died in a terrorist attack . <repeat>,0.3,0.6
15,i knew a guy who died in a terrorist attack . <repeat> his,0.3,0.65
15,i knew a guy who died in a terrorist attack . <repeat> his last,0.3,0.7
15,i knew a guy who died in a terrorist attack . <repeat> his last words,0.3,0.75
15,i knew a guy who died in a terrorist attack . <repeat> his last words were,0.3,0.8
15,"i knew a guy who died in a terrorist attack . <repeat> his last words were """,0.3,0.85
15,"i knew a guy who died in a terrorist attack . <repeat> his last words were "" allahu",1,0.9
15,"i knew a guy who died in a terrorist attack . <repeat> his last words were "" allahu akbar",1,0.95
15,"i knew a guy who died in a terrorist attack . <repeat> his last words were "" allahu akbar """,1,1
16,Whats,0,0.111111111111111
16,Whats worse,0.2,0.222222222222222
16,Whats worse than,0.2,0.333333333333333
16,Whats worse than a,0.2,0.444444444444444
16,Whats worse than a Jason,0.4,0.555555555555556
16,Whats worse than a Jason Aldean,0.4,0.666666666666667
16,Whats worse than a Jason Aldean concert?,0.4,0.777777777777778
16,Whats worse than a Jason Aldean concert? Being,0.4,0.888888888888889
16,Whats worse than a Jason Aldean concert? Being black,1,1
17,If,0,0.05
17,If you,0,0.1
17,If you can,0,0.15
17,If you can stop,0,0.2
17,If you can stop a,0,0.25
17,If you can stop a comma,0,0.3
17,If you can stop a comma with,0,0.35
17,If you can stop a comma with a,0,0.4
17,If you can stop a comma with a period,0,0.45
17,"If you can stop a comma with a period point,",0,0.5
17,"If you can stop a comma with a period point, what",0.2,0.55
17,"If you can stop a comma with a period point, what do",0.2,0.6
17,"If you can stop a comma with a period point, what do you",0.2,0.65
17,"If you can stop a comma with a period point, what do you use",0.2,0.7
17,"If you can stop a comma with a period point, what do you use to",0.2,0.75
17,"If you can stop a comma with a period point, what do you use to stop",0.2,0.8
17,"If you can stop a comma with a period point, what do you use to stop a",0.2,0.85
17,"If you can stop a comma with a period point, what do you use to stop a coma?",0.4,0.9
17,"If you can stop a comma with a period point, what do you use to stop a coma? A",0.9,0.95
17,"If you can stop a comma with a period point, what do you use to stop a coma? A hollow-point.",1,1
18,daddy,0,0.0208333333333333
18,"daddy ,",0,0.0416666666666667
18,"daddy , am",0,0.0625
18,"daddy , am i",0,0.0833333333333333
18,"daddy , am i more",0,0.104166666666667
18,"daddy , am i more black",0.4,0.125
18,"daddy , am i more black or",0.4,0.145833333333333
18,"daddy , am i more black or muslim",0.7,0.166666666666667
18,"daddy , am i more black or muslim ?",0.7,0.1875
18,"daddy , am i more black or muslim ? -",0.7,0.208333333333333
18,"daddy , am i more black or muslim ? - why",0.7,0.229166666666667
18,"daddy , am i more black or muslim ? - why are",0.7,0.25
18,"daddy , am i more black or muslim ? - why are you",0.7,0.270833333333333
18,"daddy , am i more black or muslim ? - why are you asking",0.7,0.291666666666667
18,"daddy , am i more black or muslim ? - why are you asking ,",0.7,0.3125
18,"daddy , am i more black or muslim ? - why are you asking , son",0.7,0.333333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ?",0.7,0.354166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? -",0.7,0.375
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there",0.7,0.395833333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is",0.7,0.416666666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a",0.7,0.4375
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank",0.8,0.458333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on",0.8,0.479166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the",0.8,0.5
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number>",0.8,0.520833333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h",0.8,0.541666666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor",0.8,0.5625
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of",0.8,0.583333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a",0.8,0.604166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new",0.8,0.625
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building",0.8,0.645833333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building ,",0.8,0.666666666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and",0.8,0.6875
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i",0.8,0.708333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do",0.8,0.729166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't",0.8,0.75
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know",0.8,0.770833333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether",0.8,0.791666666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to",0.8,0.8125
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob",1,0.833333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it",1,0.854166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or",1,0.875
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly",1,0.895833333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a",1,0.916666666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane",1,0.9375
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into",1,0.958333333333333
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it",1,0.979166666666667
18,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it .",1,1
19,Wanna,0,0.142857142857143
19,Wanna hear,0,0.285714285714286
19,Wanna hear a,0,0.428571428571429
19,Wanna hear a joke?,0.4,0.571428571428571
19,Wanna hear a joke? Black,0.8,0.714285714285714
19,Wanna hear a joke? Black Lives,1,0.857142857142857
19,Wanna hear a joke? Black Lives Matter,1,1
20,what,0,0.0454545454545455
20,what 's,0,0.0909090909090909
20,what 's black,0.5,0.136363636363636
20,what 's black and,0.5,0.181818181818182
20,what 's black and white,0.5,0.227272727272727
20,what 's black and white and,0.5,0.272727272727273
20,what 's black and white and rolls,0.6,0.318181818181818
20,what 's black and white and rolls down,0.6,0.363636363636364
20,what 's black and white and rolls down a,0.6,0.409090909090909
20,what 's black and white and rolls down a hill,0.7,0.454545454545455
20,what 's black and white and rolls down a hill ?,0.7,0.5
20,what 's black and white and rolls down a hill ? a,0.7,0.545454545454545
20,what 's black and white and rolls down a hill ? a maori,0.9,0.590909090909091
20,what 's black and white and rolls down a hill ? a maori and,0.9,0.636363636363636
20,what 's black and white and rolls down a hill ? a maori and a,0.9,0.681818181818182
20,what 's black and white and rolls down a hill ? a maori and a seagull,0.9,0.727272727272727
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting,1,0.772727272727273
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting over,1,0.818181818181818
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting over a,1,0.863636363636364
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting over a fish,1,0.909090909090909
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting over a fish head,1,0.954545454545455
20,what 's black and white and rolls down a hill ? a maori and a seagull fighting over a fish head .,1,1
21,How,0,0.0454545454545455
21,How does,0,0.0909090909090909
21,How does a,0,0.136363636363636
21,How does a Mexican,0.5,0.181818181818182
21,How does a Mexican family,0.5,0.227272727272727
21,How does a Mexican family take,0.5,0.272727272727273
21,How does a Mexican family take a,0.5,0.318181818181818
21,How does a Mexican family take a photo,0.5,0.363636363636364
21,How does a Mexican family take a photo together?,0.5,0.409090909090909
21,How does a Mexican family take a photo together? They,0.6,0.454545454545455
21,How does a Mexican family take a photo together? They get,0.6,0.5
21,How does a Mexican family take a photo together? They get in,0.6,0.545454545454545
21,How does a Mexican family take a photo together? They get in the,0.6,0.590909090909091
21,How does a Mexican family take a photo together? They get in the back,0.6,0.636363636363636
21,How does a Mexican family take a photo together? They get in the back of,0.6,0.681818181818182
21,How does a Mexican family take a photo together? They get in the back of a,0.6,0.727272727272727
21,How does a Mexican family take a photo together? They get in the back of a truck,0.8,0.772727272727273
21,How does a Mexican family take a photo together? They get in the back of a truck and,0.8,0.818181818181818
21,How does a Mexican family take a photo together? They get in the back of a truck and run,1,0.863636363636364
21,How does a Mexican family take a photo together? They get in the back of a truck and run a,1,0.909090909090909
21,How does a Mexican family take a photo together? They get in the back of a truck and run a red,1,0.954545454545455
21,How does a Mexican family take a photo together? They get in the back of a truck and run a red light.,1,1
22,A,0,0.0714285714285714
22,A black,0.5,0.142857142857143
22,A black guy,0.6,0.214285714285714
22,A black guy and,0.6,0.285714285714286
22,A black guy and Mexican,0.8,0.357142857142857
22,A black guy and Mexican were,0.8,0.428571428571429
22,A black guy and Mexican were in,0.8,0.5
22,A black guy and Mexican were in a,0.8,0.571428571428571
22,"A black guy and Mexican were in a car,",0.8,0.642857142857143
22,"A black guy and Mexican were in a car, Who",0.8,0.714285714285714
22,"A black guy and Mexican were in a car, Who is",0.8,0.785714285714286
22,"A black guy and Mexican were in a car, Who is driving?",0.8,0.857142857142857
22,"A black guy and Mexican were in a car, Who is driving? The",0.8,0.928571428571429
22,"A black guy and Mexican were in a car, Who is driving? The Cop",1,1
23,"Today,",0,0.0476190476190476
23,"Today, I",0,0.0952380952380952
23,"Today, I bought",0,0.142857142857143
23,"Today, I bought a",0,0.19047619047619
23,"Today, I bought a Rolex",0,0.238095238095238
23,"Today, I bought a Rolex from",0,0.285714285714286
23,"Today, I bought a Rolex from a",0,0.333333333333333
23,"Today, I bought a Rolex from a black",0.5,0.380952380952381
23,"Today, I bought a Rolex from a black guy",0.6,0.428571428571429
23,"Today, I bought a Rolex from a black guy for",0.6,0.476190476190476
23,"Today, I bought a Rolex from a black guy for a",0.6,0.523809523809524
23,"Today, I bought a Rolex from a black guy for a bargain.",0.6,0.571428571428571
23,"Today, I bought a Rolex from a black guy for a bargain. I",0.6,0.619047619047619
23,"Today, I bought a Rolex from a black guy for a bargain. I would",0.6,0.666666666666667
23,"Today, I bought a Rolex from a black guy for a bargain. I would even",0.6,0.714285714285714
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say",0.6,0.761904761904762
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say it",0.6,0.80952380952381
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say it was",0.6,0.857142857142857
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say it was almost",0.7,0.904761904761905
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say it was almost a",0.7,0.952380952380952
23,"Today, I bought a Rolex from a black guy for a bargain. I would even say it was almost a steal.",1,1
24,what,0,0.0454545454545455
24,what do,0,0.0909090909090909
24,what do you,0,0.136363636363636
24,what do you do,0,0.181818181818182
24,what do you do when,0,0.227272727272727
24,what do you do when someone,0,0.272727272727273
24,what do you do when someone is,0,0.318181818181818
24,what do you do when someone is having,0,0.363636363636364
24,what do you do when someone is having a,0,0.409090909090909
24,what do you do when someone is having a seizure,0,0.454545454545455
24,what do you do when someone is having a seizure in,0,0.5
24,what do you do when someone is having a seizure in the,0,0.545454545454545
24,what do you do when someone is having a seizure in the bath,0,0.590909090909091
24,what do you do when someone is having a seizure in the bath ?,0,0.636363636363636
24,what do you do when someone is having a seizure in the bath ? throw,0.2,0.681818181818182
24,what do you do when someone is having a seizure in the bath ? throw a,0.2,0.727272727272727
24,what do you do when someone is having a seizure in the bath ? throw a load,0.4,0.772727272727273
24,what do you do when someone is having a seizure in the bath ? throw a load of,0.4,0.818181818181818
24,what do you do when someone is having a seizure in the bath ? throw a load of dirty,0.7,0.863636363636364
24,what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry,1,0.909090909090909
24,what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in,1,0.954545454545455
24,what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in .,1,1
25,how,0,0.037037037037037
25,how do,0,0.0740740740740741
25,how do you,0,0.111111111111111
25,how do you fit,0,0.148148148148148
25,how do you fit a,0,0.185185185185185
25,how do you fit a group,0.3,0.222222222222222
25,how do you fit a group of,0.3,0.259259259259259
25,how do you fit a group of jews,0.6,0.296296296296296
25,how do you fit a group of jews into,0.7,0.333333333333333
25,how do you fit a group of jews into a,0.7,0.37037037037037
25,how do you fit a group of jews into a mercedes,0.7,0.407407407407407
25,how do you fit a group of jews into a mercedes ?,0.7,0.444444444444444
25,how do you fit a group of jews into a mercedes ? <number>,0.8,0.481481481481481
25,how do you fit a group of jews into a mercedes ? <number> in,0.8,0.518518518518519
25,how do you fit a group of jews into a mercedes ? <number> in the,0.8,0.555555555555556
25,how do you fit a group of jews into a mercedes ? <number> in the front,0.8,0.592592592592593
25,"how do you fit a group of jews into a mercedes ? <number> in the front ,",0.8,0.62962962962963
25,"how do you fit a group of jews into a mercedes ? <number> in the front , <number>",0.8,0.666666666666667
